"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LRRK2",0.00248272224975876,-1.78861835947602,0.034,0.14,1
"LINC02384",0.00248272224975876,-1.78861835947602,0.034,0.14,1
"MRPS7",0.00248353763670882,-0.154432597619861,0.84,0.909,1
"AL512770.1",0.00248572846958909,-1.02308361311304,0.134,0.285,1
"PIF1",0.00248743048394987,-1.30030795769858,0.092,0.226,1
"AL137077.2",0.00248871416442654,-1.38499858148924,0.067,0.194,1
"AC007193.2",0.0024898074847599,-2.10391456445777,0.025,0.124,1
"KIF18A",0.00249103641683061,-0.927386780410081,0.185,0.333,1
"KCTD7",0.0024931939229479,-0.196702628905,0.857,0.968,1
"PLCD1",0.00249743927957965,-0.436777730201425,0.513,0.699,1
"SLC8A1-AS1",0.00250123386569867,2.02285267105382,0.101,0.022,1
"LY75",0.00250123386569867,2.02285267105382,0.101,0.022,1
"SLCO2B1",0.00250123386569867,2.02285267105382,0.101,0.022,1
"CLEC7A",0.00250123386569867,2.02285267105382,0.101,0.022,1
"CCDC148",0.00250878511854425,-1.01067260190931,0.134,0.269,1
"SMC5-AS1",0.00251116490045497,-0.438365204376987,0.571,0.79,1
"AL035587.1",0.00251400190232254,0.470692960315058,0.714,0.516,1
"AL121845.1",0.00251947567850862,-0.764464497767241,0.235,0.409,1
"RASSF1",0.00251965558816563,-0.534166078737556,0.403,0.586,1
"AC093673.1",0.00252441742248572,0.316857525400761,0.756,0.64,1
"LUZP2",0.00253035417815214,-2.36484513354003,0.017,0.108,1
"AC087500.1",0.00253735481802316,-0.548304030142308,0.403,0.597,1
"AC080013.5",0.00253969162543889,-1.54830403014231,0.05,0.167,1
"GSAP",0.00253969162543889,-1.54830403014231,0.05,0.167,1
"AC106886.5",0.00253969162543889,-1.54830403014231,0.05,0.167,1
"TMSB10",0.00254285471650507,-0.309699109699638,1,1,1
"CCDC134",0.00254910322139839,0.465420835986152,0.689,0.505,1
"CNN3",0.00255395270892035,-0.210667077876979,0.966,0.989,1
"MYBL1",0.00255689605542435,-0.858069383921226,0.185,0.344,1
"PCDHB11",0.00255852693032591,-2.06863592410497,0.025,0.124,1
"ANOS1",0.00256181950236301,0.799292134579044,0.37,0.21,1
"ATP5F1B",0.00256221016699352,-0.193769747991665,0.899,0.962,1
"C2orf76",0.00256221016699352,-0.186716744178337,0.866,0.984,1
"LINC01971",0.00256235267413032,-1.3191330761748,0.076,0.204,1
"LYL1",0.00256235267413032,-1.3191330761748,0.076,0.204,1
"SLC22A5",0.00256808478557488,-0.181158321418724,0.815,0.898,1
"MPG",0.00257572813204128,0.259167045143357,0.866,0.758,1
"RNF40",0.00257653908184836,-0.102531778111241,0.966,1,1
"WDR76",0.00257803758397808,-0.784407600427604,0.227,0.387,1
"TKTL1",0.0025793205913049,-1.5593695105419,0.05,0.167,1
"KLHL29",0.00259516879227056,-0.186863535438546,0.824,0.919,1
"CHMP6",0.00259602070841481,-0.377347699585517,0.597,0.78,1
"CCNB2",0.00259890820689943,-1.02146834932872,0.151,0.301,1
"ZBTB46",0.00261604197457104,-0.665256901847624,0.294,0.473,1
"CITED4",0.002619216514735,0.604963913085574,0.563,0.371,1
"PLEKHG2",0.00262572565667051,-0.181723501135304,0.79,0.871,1
"ZFP28",0.00263081321188266,-0.368616951684967,0.605,0.774,1
"NFE2L2",0.0026336611802167,0.179736848823611,1,1,1
"POLR3C",0.00263616812303012,-0.151486650987104,0.874,0.935,1
"LPP-AS2",0.0026362354453409,-0.686530735608845,0.269,0.425,1
"TK2",0.00264239143232589,-0.38645635656744,0.588,0.763,1
"AP000962.1",0.00264478866367018,-0.267153204183183,0.689,0.79,1
"PRKN",0.00264941451024027,0.57138712303039,0.605,0.409,1
"RBFA",0.00264961161016387,-0.128831149272207,0.891,0.935,1
"PRDM1",0.00265351048333866,0.840200861440751,0.361,0.204,1
"AC055713.1",0.00266256196328278,-0.613691259238081,0.328,0.511,1
"SMOC1",0.00267075432592408,-0.872491321111351,0.193,0.366,1
"TAB1",0.00267516995761104,0.240261182721994,0.765,0.688,1
"ICA1",0.00269504944361701,-1.42620792526649,0.067,0.188,1
"MCM3",0.00269836203210502,-0.575423055381499,0.454,0.575,1
"UBALD1",0.00271338329891872,-0.141046142308319,0.857,0.925,1
"FBXO46",0.00271559514592986,-0.471136169619848,0.496,0.694,1
"ZNF280A",0.00273208260966026,-0.539168946247086,0.303,0.489,1
"CPEB2",0.00273314364395399,1.01792715101906,0.277,0.151,1
"KANTR",0.00273965733341034,-0.243649374320008,0.689,0.79,1
"ALX1",0.00274460336197117,-0.790596008916461,0.218,0.387,1
"AC134312.5",0.00274460336197117,-0.790596008916461,0.218,0.387,1
"DSTYK",0.00274486879918489,-0.100100095008277,0.958,0.973,1
"ZNF317",0.00275527207432733,-0.552056165003415,0.395,0.586,1
"HIST1H1C",0.00276093992465255,-0.877707696355383,0.21,0.366,1
"AL592211.1",0.00276275825928696,-1.94062145292107,0.025,0.124,1
"AL589745.1",0.00276275825928696,-1.94062145292107,0.025,0.124,1
"AL096869.2",0.00276275825928696,-1.94062145292107,0.025,0.124,1
"C18orf65",0.00276275825928696,-1.94062145292107,0.025,0.124,1
"PCAT14",0.00276275825928696,-1.94062145292107,0.025,0.124,1
"SNHG15",0.00276324494933333,-0.249283118883629,0.731,0.844,1
"SLC25A20",0.0027651015377533,-1.05462126827335,0.126,0.274,1
"C5orf66",0.00277311590419685,-1.57202829916645,0.059,0.177,1
"CYTIP",0.00277320159838897,-2.52558395364222,0.008,0.091,1
"LRRC66",0.00277320159838897,-2.52558395364222,0.008,0.091,1
"PITX3",0.00277320159838897,-2.52558395364222,0.008,0.091,1
"AC024909.2",0.00277320159838897,-2.52558395364222,0.008,0.091,1
"NECAB2",0.00277320159838897,-2.52558395364222,0.008,0.091,1
"AC011446.2",0.00277320159838897,-2.52558395364222,0.008,0.091,1
"TM6SF2",0.00277320159838897,-2.52558395364222,0.008,0.091,1
"KIAA0319L",0.0027743918902166,-0.155807384134603,0.908,0.989,1
"ZNF611",0.00277536993105055,-0.185228440044614,0.824,0.914,1
"LINC01117",0.00278937688088147,-0.528723661172792,0.42,0.613,1
"RAB4B",0.00279200784430149,-0.507662045644962,0.445,0.64,1
"POMT2",0.00279441591388867,-0.382083200905531,0.605,0.796,1
"CORO1A",0.00281023258783431,-0.641423190681359,0.311,0.495,1
"CEBPZ",0.00281195542902846,-0.113357363112041,1,1,1
"KLF11",0.0028175221060276,-0.169870937420855,0.882,0.946,1
"AL353194.1",0.00283320806310671,-0.111383645715738,0.916,0.952,1
"TLE1",0.00283653157660723,-0.15535131413696,0.975,1,1
"SLC44A1",0.00284666574264358,-0.187866285294432,0.723,0.796,1
"CLN6",0.00285044087185658,-0.334786660429005,0.58,0.71,1
"APOC1",0.00285847214680282,-0.111106591967957,0.916,0.957,1
"LHFPL6",0.00286147144874849,0.293601229017387,0.748,0.661,1
"ZNF19",0.00287145142370007,-0.760566650229451,0.218,0.376,1
"PPP1R9A",0.00287539604848772,-0.651928232241498,0.303,0.478,1
"KLHL21",0.00288089770923838,-0.393270383007712,0.504,0.645,1
"TSKU",0.00288402183988061,-0.493444697677992,0.378,0.532,1
"XAF1",0.0028845187557082,-0.551395736714099,0.378,0.559,1
"SNAPC1",0.0028854600251342,0.134367377883576,0.983,0.946,1
"RTTN",0.00288621641937312,-0.260267109907363,0.555,0.634,1
"RAD51D",0.00289691370341984,-0.253130630943799,0.706,0.806,1
"DPP9",0.0028980717781645,-0.135277544787331,0.866,0.925,1
"FAM78B",0.00290004235132087,-2.16301387425752,0.017,0.108,1
"LINC01304",0.00290004235132087,-2.16301387425752,0.017,0.108,1
"GAS6",0.00290004235132087,-2.16301387425752,0.017,0.108,1
"TSPAN14",0.00290043983589373,-0.242089426627683,0.756,0.871,1
"ZNF212",0.00290166746469134,-0.582727860745833,0.361,0.548,1
"FRG1-DT",0.00291008346517461,-1.44312179345025,0.059,0.177,1
"LINC00240",0.00291008346517461,-1.44312179345025,0.059,0.177,1
"BCL11B",0.00291008346517461,-1.44312179345025,0.059,0.177,1
"MAP3K7CL",0.00291008346517461,-1.44312179345025,0.059,0.177,1
"EIF4EBP1",0.00292555022556143,-0.334689702295324,0.613,0.753,1
"AC010267.1",0.00292658150276448,1.27069375283853,0.235,0.113,1
"FAM89A",0.00293467583339086,-0.225236703210077,0.832,0.941,1
"CDC37L1-DT",0.00293496420809602,-1.19696120618085,0.092,0.226,1
"ZNF236-DT",0.00293496420809602,-1.19696120618085,0.092,0.226,1
"PCNA",0.00293566820704988,-0.708198112062965,0.303,0.452,1
"GPR37",0.00293636422989679,-0.690856970473094,0.261,0.409,1
"ARMC7",0.00294181566173726,-0.637730125486492,0.328,0.516,1
"CHST11",0.00295221195235467,0.491099509615753,0.689,0.495,1
"CHGB",0.00295263169157006,-0.820327219203357,0.202,0.366,1
"DCST1-AS1",0.00295263169157006,-0.820327219203356,0.202,0.366,1
"FGD4",0.00295339580183644,-0.42478953100797,0.445,0.586,1
"PGBD1",0.00296086173603334,-0.185809765312398,0.714,0.801,1
"TTC26",0.00296593842496366,-0.11198899286514,0.908,0.962,1
"RAB21",0.00296884980656259,-0.105650476307894,0.975,0.995,1
"PRR11",0.00297493245735557,-0.88474053907474,0.193,0.328,1
"TMTC1",0.00297672690297577,-0.417252865180047,0.521,0.677,1
"AL355001.1",0.00298764683601443,1.86673346913654,0.109,0.027,1
"AC243654.1",0.00298764683601443,1.86673346913654,0.109,0.027,1
"SMG9",0.00299635326781127,-0.326818553474841,0.622,0.763,1
"CHST15",0.0030005884560469,0.986169373427766,0.277,0.151,1
"TLL2",0.00300466235540405,-1.19561860755091,0.092,0.22,1
"JUNB",0.00300516625099758,0.43556099719042,0.739,0.543,1
"ZNF571",0.00300534474671566,0.372567504952304,0.697,0.57,1
"GTPBP4",0.00300768148052603,-0.105317435758654,0.975,0.995,1
"HIST1H4A",0.00301303378292172,-1.10895009767431,0.092,0.226,1
"LRRC8D",0.0030211308024041,-0.525366419577197,0.42,0.618,1
"CAPN2",0.00302730141317733,0.114342536182696,1,0.995,1
"NUP62CL",0.00303284491048389,-1.211220949902,0.092,0.226,1
"FALEC",0.00303628576412416,-0.566105367796017,0.319,0.462,1
"AC105345.1",0.003041253987983,-1.62867744660633,0.042,0.151,1
"CPA1",0.003041253987983,-1.62867744660633,0.042,0.151,1
"STX17-AS1",0.003041253987983,-1.62867744660633,0.042,0.151,1
"SLIT1",0.003041253987983,-1.62867744660633,0.042,0.151,1
"AC091057.4",0.003041253987983,-1.62867744660633,0.042,0.151,1
"SASS6",0.0030418244265959,-0.273518038638444,0.622,0.731,1
"FBXL6",0.0030432288776508,-0.305243770269131,0.655,0.812,1
"KDM3A",0.0030464660042929,-0.179032627239368,0.866,0.903,1
"CCDC194",0.00304741592434129,0.96626914268745,0.286,0.145,1
"B4GALT7",0.00304847648973757,-0.381464297499463,0.571,0.742,1
"IKZF4",0.00305203215544157,-0.279104476786902,0.765,0.919,1
"AZIN1",0.00305353930329047,0.137464978782662,1,0.973,1
"ZNF487",0.00307198223254889,0.115680634051888,0.933,0.909,1
"LRRC8C-DT",0.0030757638834962,-1.14707233038849,0.101,0.237,1
"SCHLAP1",0.0030757638834962,-1.14707233038849,0.101,0.237,1
"AL355297.3",0.0030757638834962,-1.14707233038849,0.101,0.237,1
"MDFIC",0.00307595056953849,-0.201354616441355,0.899,0.957,1
"KIF13A",0.00308710081012193,0.248096850866584,0.832,0.731,1
"ABR",0.00309063723062157,-0.430810834506676,0.571,0.78,1
"FGF13",0.0030956315369037,-0.189012271003358,0.798,0.844,1
"PFN1",0.00310682760684573,-0.243853812034674,1,1,1
"AKR1D1",0.0031105604437828,2.38130664196629,0.076,0.011,1
"LINC01909",0.0031105604437828,2.38130664196629,0.076,0.011,1
"PRSS3",0.0031181301174868,-1.25646330165892,0.076,0.21,1
"CEP55",0.00312003370412765,-0.885712868664354,0.176,0.333,1
"FASTKD1",0.00312795769180612,-0.587605680249609,0.353,0.538,1
"CYFIP2",0.00312795769180612,-0.587605680249609,0.353,0.538,1
"DLGAP4-AS1",0.00313211104611019,-0.854464809171354,0.185,0.344,1
"ZNF525",0.00313323327156627,-0.110343802237404,0.933,0.989,1
"ZNF79",0.00314255578868317,-0.506382443147443,0.412,0.575,1
"AL583839.1",0.00314290465757112,-0.807194623587542,0.185,0.333,1
"AC092910.3",0.00314966667455516,-0.188671733923074,0.79,0.876,1
"CASP8AP2",0.00315354337784896,-0.145855767021826,0.916,0.925,1
"IPO4",0.00316971741702205,-0.734170575453642,0.244,0.414,1
"AC023794.1",0.00317524257003761,1.12976787497033,0.227,0.102,1
"GPR171",0.00318676454980639,-1.10289288181995,0.109,0.247,1
"AC005323.2",0.00318676454980639,-1.10289288181995,0.109,0.247,1
"HOXB6",0.00319144842909184,-0.152772167337105,0.866,0.941,1
"BICD1",0.00319250586161909,-0.166189502435197,0.824,0.892,1
"SHLD3",0.00319928111102989,-0.364595599727225,0.479,0.608,1
"CLK2",0.00320020549552897,-0.11701935670084,0.924,0.968,1
"EIF3G",0.00320201285709371,-0.116951209497325,0.992,1,1
"WNT2B",0.00321912670056191,0.511896487436189,0.605,0.398,1
"NOCT",0.00322277718463515,-0.570862392728343,0.328,0.478,1
"PRR34",0.00322338864358392,0.546160653861184,0.588,0.403,1
"NIT1",0.00322787268795764,-0.136343473338269,0.908,0.978,1
"AC010173.1",0.00323028771424979,-1.14079783950003,0.101,0.231,1
"AP006621.3",0.00323293914112242,-0.185382240506338,0.857,0.946,1
"TAF7L",0.00323999255873351,-0.785251406966088,0.218,0.376,1
"PAPPA2",0.00324690585448809,-1.35565895219991,0.067,0.188,1
"CLUL1",0.00324690585448809,-1.35565895219991,0.067,0.188,1
"APOBEC3D",0.00324690585448809,-1.35565895219991,0.067,0.188,1
"CDC25C",0.00325300339469195,-0.910285191031646,0.168,0.306,1
"RPS6KB1",0.00325501697931287,-0.110678772568809,0.891,0.93,1
"TRNP1",0.00325507495752225,0.434652264222015,0.563,0.452,1
"LINC00235",0.00326292528100219,1.41049901025357,0.168,0.065,1
"HK1",0.00326340604944198,-0.290625700147557,0.739,0.903,1
"LRRC8A",0.00326388818805744,-0.178693727813325,0.857,0.93,1
"AC068282.1",0.0032695384253165,-0.894078866984038,0.168,0.323,1
"PLAC1",0.0032695384253165,-0.894078866984038,0.168,0.323,1
"AL513548.1",0.00326990532853881,-0.853875769563966,0.185,0.355,1
"EXOC3-AS1",0.00327440593488423,-0.465600594646337,0.445,0.613,1
"NUP50-DT",0.00327584829239135,0.398511431941988,0.639,0.5,1
"MIR1-1HG-AS1",0.00328431738379363,-3.23890865381956,0,0.07,1
"AF038458.2",0.00328431738379363,-3.16301387425752,0,0.07,1
"STON1",0.00328509093296847,0.231372148524764,0.899,0.812,1
"ZNF721",0.0032883186467735,-0.193942476578185,0.832,0.914,1
"FAM214B",0.00329311142471581,-0.176329185239953,0.782,0.86,1
"AC009812.1",0.00331725009548503,-0.621427919409379,0.311,0.473,1
"TM4SF1-AS1",0.00332064424096968,-1.54385361791399,0.042,0.151,1
"ZNF777",0.00332995271699499,-0.35255814348171,0.58,0.742,1
"BUB1B",0.00333760129235455,-0.917876333800604,0.193,0.328,1
"BBOF1",0.00333844784567963,0.435754425988671,0.748,0.554,1
"GGH",0.00334127155019354,-0.580937768118043,0.319,0.468,1
"WWTR1",0.00334208333686506,-0.251455508910965,0.908,0.93,1
"PBK",0.00334259306223858,-0.825719271528352,0.193,0.339,1
"POLR3D",0.00334966342690749,-0.109644106190359,0.958,0.995,1
"TBC1D30",0.00335514981843857,-0.996116565512772,0.134,0.28,1
"ZSCAN1",0.00335514981843857,-0.996116565512772,0.134,0.28,1
"PPM1J",0.00336270315856856,-0.967093664282259,0.143,0.29,1
"AL158163.1",0.00336270315856856,-0.967093664282259,0.143,0.29,1
"ISLR2",0.00336603789116296,-0.592698149500761,0.345,0.527,1
"SRGAP2",0.00337120146280164,-0.113425055607934,0.958,0.989,1
"OXLD1",0.0033716219201222,-0.159601004928068,0.824,0.898,1
"CLEC18A",0.00337590317008106,-1.11666115901798,0.109,0.237,1
"PHF8",0.00338693179305576,-0.223282083260702,0.706,0.806,1
"MPZ",0.00338949084778702,1.743876721351,0.118,0.032,1
"ZNF80",0.00338949084778702,1.743876721351,0.118,0.032,1
"AC126323.2",0.00338949084778702,1.743876721351,0.118,0.032,1
"AC012645.2",0.00338949084778702,1.743876721351,0.118,0.032,1
"OSGIN2",0.00339154066420973,0.295676724213913,0.773,0.694,1
"SIK2",0.00339787400455429,-0.261289539330116,0.571,0.672,1
"UBR1",0.00339916660791335,-0.147893155213475,0.916,0.984,1
"CDKN3",0.00340052565257429,-0.879362755425131,0.202,0.349,1
"CDK1",0.00340431329023609,-0.880127704485469,0.21,0.349,1
"VKORC1",0.00340615706011163,0.237320198223994,0.941,0.903,1
"AC091729.3",0.00341337883504029,0.120966105180963,0.849,0.806,1
"RPL14",0.00344433737609185,-0.219570834080421,1,1,1
"DCTN3",0.00344434079934805,-0.131220617647489,1,1,1
"MYH3",0.00344756680971655,-0.647408071845626,0.277,0.435,1
"CXorf40A",0.00345485179044705,0.515607733677885,0.622,0.435,1
"DESI1",0.00345577466486765,0.155587913668329,0.983,0.914,1
"ADRA2A",0.00345746231566124,1.00742383177005,0.286,0.156,1
"NACA2",0.00345859573618556,-0.127203996179964,0.891,0.941,1
"NUFIP2",0.00345910227684022,-0.120670487425074,0.992,1,1
"BEST4",0.00347583155532858,-0.757757395771258,0.227,0.392,1
"C10orf88",0.00348084839931912,-0.11845599726693,0.882,0.946,1
"WDR36",0.00348753926403722,-0.114053873388917,0.941,0.968,1
"HACD3",0.00349568657920595,-0.162483681248887,0.958,0.973,1
"LINC01934",0.0034986903610014,-1.07539026139915,0.076,0.21,1
"GPAT4",0.00349935079990422,-0.179970092585814,0.815,0.909,1
"NFS1",0.00350275163672441,-0.417943230454255,0.563,0.758,1
"STC2",0.00350936716051223,0.730811042642871,0.462,0.285,1
"ADA2",0.00352196473033093,-0.410726534022246,0.664,0.887,1
"SMYD2",0.00353159196513648,-0.116817619558133,0.748,0.801,1
"F11R",0.00354172481867747,-1.73417057545364,0.034,0.134,1
"DLEC1",0.00354172481867747,-1.73417057545364,0.034,0.134,1
"PCSK1",0.00354172481867747,-1.73417057545364,0.034,0.134,1
"TDRD7",0.00354172481867747,-1.73417057545364,0.034,0.134,1
"VAV3-AS1",0.00354508320276566,-1.28165837075614,0.076,0.199,1
"AC106900.2",0.00354508320276566,-1.28165837075614,0.076,0.199,1
"AC090186.1",0.00354508320276566,-1.28165837075614,0.076,0.199,1
"SHISA2",0.0035461094255251,-0.327665778164207,0.63,0.79,1
"RPL39",0.0035488868136667,-0.263957596655253,1,1,1
"ALG11",0.00354979384660732,-0.206250665185301,0.748,0.844,1
"HMGN3-AS1",0.00355122907126203,0.3800660513528,0.622,0.511,1
"TIMM10",0.00355950127870377,-0.140794731007803,0.84,0.909,1
"DIS3",0.00356304916855927,-0.141229288091455,0.933,0.978,1
"CCSAP",0.00356930671084946,-0.626682194124901,0.328,0.495,1
"AC008522.1",0.00357229210765293,-1.50250034052918,0.05,0.161,1
"GREB1L",0.00357229210765293,-1.50250034052918,0.05,0.161,1
"SPINDOC",0.00358923840870648,-0.19154847245698,0.664,0.737,1
"ZMYM4",0.00359982251040871,-0.119905873639358,0.924,0.962,1
"RBBP8",0.00360037754215647,-0.661212984828922,0.277,0.441,1
"CDK2AP1",0.00360552539522437,-0.224575983663599,0.798,0.919,1
"UXT",0.003609912060446,-0.113977406665298,0.983,1,1
"AC009948.3",0.00361590849516031,-0.598019789768956,0.336,0.516,1
"SIPA1L1",0.00361719182160439,-0.250657177175909,0.748,0.849,1
"TEK",0.00361746458732315,-1.00893932223726,0.126,0.258,1
"KHNYN",0.00361889916275088,-0.210597701221388,0.756,0.86,1
"SLPI",0.00363742653369515,0.515673772251245,0.395,0.231,1
"TUBA4A",0.00364379827179345,0.506820605675649,0.563,0.419,1
"ERG28",0.00364620593079613,-0.190557370237495,0.824,0.925,1
"DOCK5",0.00365161454815902,-0.411632552332041,0.471,0.602,1
"SRGN",0.00365360633794273,-1.03486985040707,0.134,0.274,1
"ASF1B",0.00367082995980737,-0.921120454768369,0.16,0.301,1
"AC108062.1",0.00367183531412967,-0.878967430885783,0.168,0.328,1
"ATG16L2",0.00369050385825347,-0.775524552297307,0.218,0.387,1
"LCNL1",0.00369394217823015,1.27279241586559,0.193,0.086,1
"AL031847.1",0.00370242629501999,1.64434104780009,0.126,0.038,1
"FCGRT",0.00370324986018025,0.103172947750325,1,0.995,1
"BBS10",0.00370757804021496,-0.574541976541559,0.345,0.505,1
"SSBP4",0.00371901715102932,-0.107063634821289,1,1,1
"HEXIM1",0.00374048105886623,-0.396784257077872,0.496,0.613,1
"ITIH5",0.00374107447346031,0.392578813701242,0.714,0.581,1
"AC027644.3",0.00374617669686315,-0.418392719532972,0.613,0.828,1
"KIAA0513",0.00375122056956296,-0.695508955084537,0.261,0.43,1
"DDX39A",0.00375186404616481,-0.380522663467009,0.504,0.651,1
"FLRT3",0.00375479364308215,-0.353231300539111,0.664,0.812,1
"HOXC6",0.00375569762483428,-0.324037919861036,0.63,0.78,1
"SYTL1",0.00376121114133107,-0.488643457171116,0.412,0.565,1
"PABPC5",0.00378280752120888,-1.24858202206199,0.076,0.199,1
"AC026725.1",0.0038019434303497,-1.21815542844998,0.084,0.21,1
"AC093627.4",0.0038019434303497,-1.21815542844998,0.084,0.21,1
"MED14OS",0.0038019434303497,-1.21815542844998,0.084,0.21,1
"KIAA1549L",0.0038019434303497,-1.21815542844998,0.084,0.21,1
"GUCY1A2",0.0038019434303497,-1.21815542844998,0.084,0.21,1
"ANKS1B",0.0038019434303497,-1.21815542844998,0.084,0.21,1
"BNC1",0.0038019434303497,-1.21815542844998,0.084,0.21,1
"ARHGAP11A",0.00380265478253539,-0.848040671073347,0.193,0.339,1
"CKLF",0.00380522092705086,-0.145265211487238,0.773,0.806,1
"ROBO2",0.00380625874380918,-0.535730327995497,0.361,0.5,1
"GMFB",0.00383066058648843,-0.105304560380081,0.95,0.984,1
"LINC01679",0.00383712327549013,-0.655986164074852,0.286,0.457,1
"LINC02067",0.00384176453481394,1.22930354852124,0.193,0.081,1
"CIART",0.00384510550598139,-0.777731807877696,0.202,0.36,1
"CELSR3",0.00384846880720985,-0.967733959519339,0.143,0.285,1
"CABLES1",0.0038563437747509,0.805095072832824,0.336,0.21,1
"PRICKLE2",0.00385961296679995,-0.405343349002263,0.479,0.608,1
"NUF2",0.00386731117457649,-0.896845137543503,0.176,0.323,1
"DPY19L3",0.00387050624908072,-0.122376233982946,0.916,0.984,1
"ZNF211",0.00387052021388474,-0.542537086923422,0.387,0.57,1
"AL356441.1",0.00387321618923759,-1.06437925697056,0.118,0.242,1
"PARN",0.00387641612649809,0.249436243842687,0.891,0.769,1
"AL133523.1",0.00387748764385379,-0.603586465643497,0.328,0.505,1
"TRIM35",0.00388503719120758,-0.706629661613417,0.244,0.414,1
"NTNG1",0.00389009714291304,-2.21409045315357,0.017,0.102,1
"EBF1",0.00389071238010909,-0.141156035800597,0.916,0.941,1
"HSD17B11",0.00389621215113347,-0.113547804058361,0.966,0.978,1
