"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"C9orf153",0.748754638298372,-0.114433105661247,0.106,0.119,1
"Z98885.3",0.754402754296404,0.213595473099289,0.234,0.211,1
"FAM131C",0.756684205471089,0.320510677015801,0.128,0.11,1
"C9orf24",0.756684205471089,0.320510677015801,0.128,0.11,1
"ALOX5AP",0.756684205471089,0.320510677015801,0.128,0.11,1
"AC025048.4",0.756684205471089,0.320510677015801,0.128,0.11,1
"FAM182B",0.756684205471089,0.320510677015801,0.128,0.11,1
"LINC01711",0.756684205471089,0.320510677015801,0.128,0.11,1
"SULT2A1",0.756684205471089,0.320510677015801,0.128,0.11,1
"AC245052.4",0.756684205471089,0.320510677015801,0.128,0.11,1
"ZCWPW2",0.756851322044109,-0.119118300375185,0.085,0.101,1
"Z95114.1",0.757091345123236,0.169201353740835,0.319,0.294,1
"AD000090.1",0.759102096052239,0.137106047380583,0.362,0.33,1
"TRIM37",0.759247693074845,0.227069237729307,0.915,0.743,1
"ERVMER34-1",0.76026207405445,0.413700248434006,0.085,0.073,1
"RHCE",0.761513700614725,0.217402816290557,0.191,0.156,1
"GCLC",0.762919381897739,0.101352362963887,0.957,0.826,1
"VKORC1",0.763133339001614,0.116253018341529,0.957,0.899,1
"BMP5",0.763257472785804,-0.100339075648192,0.723,0.789,1
"AC027237.3",0.764739703182465,-0.143925878709441,0.255,0.275,1
"RGPD2",0.765313539719087,0.150174546595406,0.745,0.651,1
"SBNO2",0.767033962556128,-0.149801322217921,0.66,0.771,1
"LINC00854",0.769544587897442,0.179273075564353,0.191,0.165,1
"AC131212.1",0.771136842893949,0.180698328303549,0.234,0.22,1
"FBLN2",0.771953614631331,0.111688227418179,0.745,0.679,1
"AL031670.1",0.773156738344342,0.211172583179917,0.213,0.193,1
"AC051619.5",0.773340257081706,0.210888413396118,0.043,0.055,1
"PRR22",0.77391004965353,0.147984485644149,0.638,0.55,1
"MBNL3",0.775045411522668,0.203453878842193,0.383,0.349,1
"COL4A5",0.775814560746097,-0.135031840544718,0.638,0.642,1
"DPF3",0.776588663334128,-0.111526376113797,0.383,0.422,1
"IQCN",0.77700487594281,-0.103580904243423,0.468,0.486,1
"TAS2R43",0.777402992838648,0.213595473099289,0.213,0.193,1
"IZUMO4",0.777402992838648,0.213595473099289,0.213,0.193,1
"ZNF438",0.777695614124933,0.165078051825809,0.617,0.541,1
"AC104695.3",0.779929018091805,0.339126355183148,0.106,0.092,1
"AC093274.1",0.779929018091805,0.339126355183148,0.106,0.092,1
"SCIN",0.779929018091805,0.339126355183148,0.106,0.092,1
"AC211476.2",0.779929018091805,0.339126355183148,0.106,0.092,1
"CNNM1",0.779929018091805,0.339126355183148,0.106,0.092,1
"RNASE4",0.779929018091805,0.339126355183148,0.106,0.092,1
"ABHD5",0.780490670094183,0.164291106744567,0.915,0.807,1
"TMEM191C",0.780631296981425,-0.116384115800773,0.064,0.073,1
"DNAH17",0.781623524706676,0.595034358815429,0.064,0.055,1
"PLA2G16",0.787671711020318,0.333929894395768,0.255,0.229,1
"F2RL3",0.788972457893987,0.539106554223772,0.064,0.055,1
"LINC01836",0.791196718071835,0.137930507008882,0.362,0.321,1
"DLL1",0.792707121524723,0.230261051181888,0.319,0.266,1
"TMEM220",0.794004205173001,0.190539833173074,0.511,0.459,1
"FGFR3",0.794015869925751,0.27382792149855,0.128,0.11,1
"GHET1",0.794022784596212,-0.155868644071582,0.064,0.073,1
"TXNRD1",0.795275612923893,0.155594027518541,0.915,0.789,1
"IL10RB",0.796340216187605,0.558573491533917,0.064,0.055,1
"NOL6",0.796965984075572,0.140403802756491,0.787,0.716,1
"OBSCN-AS1",0.797096060450825,0.135592961098016,0.362,0.339,1
"C1orf115",0.79761088695481,0.128182276211239,0.362,0.303,1
"DYRK3",0.798598814405869,0.1149595607268,0.936,0.853,1
"ADAMTS9-AS1",0.798740704608714,0.372835178534332,0.085,0.073,1
"QPCTL",0.798740704608714,0.365427532963356,0.085,0.073,1
"CYP26B1",0.799473551225461,0.218813224827267,0.191,0.174,1
"HERPUD1",0.799968857484129,0.217976409155199,0.574,0.505,1
"USHBP1",0.801704480671491,0.213595473099289,0.191,0.174,1
"ZMPSTE24",0.801748375800996,0.105079454929832,1,0.927,1
"ABHD16A",0.80301063835507,0.162969400029321,0.277,0.257,1
"TUBA1C",0.804238063169517,-0.212508176475838,0.34,0.321,1
"SLC26A5",0.805204416548187,0.365598566544339,0.085,0.073,1
"USP27X-AS1",0.805204416548187,0.365598566544339,0.085,0.073,1
"LINC00958",0.805204416548187,0.365598566544339,0.085,0.073,1
"LINC00843",0.805204416548187,0.365598566544339,0.085,0.073,1
"AL731537.1",0.805204416548187,0.365598566544339,0.085,0.073,1
"VDR",0.805204416548187,0.365598566544339,0.085,0.073,1
"HDAC10",0.805277090027252,-0.130035035748222,0.489,0.587,1
"SLC9A8",0.806131717800397,0.115348005395097,0.787,0.725,1
"HMGCR",0.806286212753016,0.188310140818362,0.723,0.606,1
"PLCD3",0.806507226404327,0.186776276773261,0.447,0.413,1
"AC106779.1",0.810469965878428,-0.267526284897889,0.021,0.028,1
"AC098614.4",0.810469965878428,0.236545637016979,0.021,0.028,1
"TFB1M",0.810650727363894,0.162579221345336,0.979,0.872,1
"NMUR1",0.811768184241081,0.202467615478057,0.213,0.202,1
"ACAP1",0.812274704346275,0.186510404939498,0.617,0.55,1
"MXRA5",0.812688750927758,0.145410847737362,0.851,0.743,1
"AC074183.1",0.814223191628481,-0.141014784749729,0.064,0.073,1
"AC140912.1",0.817846173730284,0.104113937259118,0.766,0.706,1
"SYVN1",0.818228171107874,0.203848698480781,0.596,0.514,1
"AC079949.2",0.818550150914791,0.55909219289043,0.064,0.055,1
"SHE",0.818550150914791,0.361659752456432,0.064,0.055,1
"BRSK2",0.818550150914791,0.320481837905331,0.064,0.055,1
"TLE6",0.82041215189975,0.131133312907316,0.34,0.321,1
"PIP4K2A",0.820538929472911,0.110041399576566,0.681,0.642,1
"IRX6",0.821424847333219,0.105512239874989,0.021,0.028,1
"AC018553.2",0.821424847333219,0.100468164530073,0.021,0.028,1
"ADGRE5",0.821762752132885,0.169455853513542,0.34,0.303,1
"FES",0.822279256102578,0.344650981551175,0.787,0.606,1
"CLCNKA",0.826915519075985,0.213595473099288,0.021,0.028,1
"SLFNL1",0.826915519075985,0.213595473099288,0.021,0.028,1
"DCST1",0.826915519075985,0.213595473099288,0.021,0.028,1
"KCNJ9",0.826915519075985,0.213595473099288,0.021,0.028,1
"LINC01705",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC092809.4",0.826915519075985,0.213595473099288,0.021,0.028,1
"DRC1",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC012368.2",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC016751.2",0.826915519075985,0.213595473099288,0.021,0.028,1
"BHLHE40-AS1",0.826915519075985,0.213595473099288,0.021,0.028,1
"CCDC13",0.826915519075985,0.213595473099288,0.021,0.028,1
"CDHR4",0.826915519075985,0.213595473099288,0.021,0.028,1
"ARHGAP31-AS1",0.826915519075985,0.213595473099288,0.021,0.028,1
"ANKUB1",0.826915519075985,0.213595473099288,0.021,0.028,1
"AL590235.2",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC019077.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC006483.2",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC013470.2",0.826915519075985,0.213595473099288,0.021,0.028,1
"IL6",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC005154.6",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC004988.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"SPDYE1",0.826915519075985,0.213595473099288,0.021,0.028,1
"TMEM178B",0.826915519075985,0.213595473099288,0.021,0.028,1
"ALAS2",0.826915519075985,0.213595473099288,0.021,0.028,1
"MAGEA11",0.826915519075985,0.213595473099288,0.021,0.028,1
"TREX2",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC138356.3",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC083967.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"AL161729.2",0.826915519075985,0.213595473099288,0.021,0.028,1
"CYSRT1",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC136475.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"GLYATL1",0.826915519075985,0.213595473099288,0.021,0.028,1
"MS4A2",0.826915519075985,0.213595473099288,0.021,0.028,1
"AP000438.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"VSTM5",0.826915519075985,0.213595473099288,0.021,0.028,1
"AP001527.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"AL121928.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"SCART1",0.826915519075985,0.213595473099288,0.021,0.028,1
"RBP5",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC117498.2",0.826915519075985,0.213595473099288,0.021,0.028,1
"OR6C4",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC025257.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"LINC02356",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC026358.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"ATP12A",0.826915519075985,0.213595473099288,0.021,0.028,1
"AL354809.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"LRRC63",0.826915519075985,0.213595473099288,0.021,0.028,1
"AL356756.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"GPR132",0.826915519075985,0.213595473099288,0.021,0.028,1
"GOLGA6L7",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC090970.2",0.826915519075985,0.213595473099288,0.021,0.028,1
"SKOR1",0.826915519075985,0.213595473099288,0.021,0.028,1
"LCMT1-AS2",0.826915519075985,0.213595473099288,0.021,0.028,1
"CNGB1",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC005696.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"ATP2A3",0.826915519075985,0.213595473099288,0.021,0.028,1
"FAM83G",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC007952.7",0.826915519075985,0.213595473099288,0.021,0.028,1
"GRAPL",0.826915519075985,0.213595473099288,0.021,0.028,1
"LINC02210-CRHR1",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC091180.3",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC022966.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"TNFRSF11A",0.826915519075985,0.213595473099288,0.021,0.028,1
"FO393400.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"TGFBR3L",0.826915519075985,0.213595473099288,0.021,0.028,1
"ZNF426-DT",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC011472.4",0.826915519075985,0.213595473099288,0.021,0.028,1
"ANGPTL8",0.826915519075985,0.213595473099288,0.021,0.028,1
"IGFLR1",0.826915519075985,0.213595473099288,0.021,0.028,1
"GGN",0.826915519075985,0.213595473099288,0.021,0.028,1
"LINC01480",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC008392.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"MYBPC2",0.826915519075985,0.213595473099288,0.021,0.028,1
"ZNF460-AS1",0.826915519075985,0.213595473099288,0.021,0.028,1
"Z99756.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"WNT7B",0.826915519075985,0.213595473099288,0.021,0.028,1
"BX322562.1",0.826915519075985,0.213595473099288,0.021,0.028,1
"AC145285.6",0.827362438010102,0.137317863668524,0.298,0.294,1
"AL080276.2",0.827455657284501,0.159147689076913,0.255,0.239,1
"LDB3",0.827455657284501,0.159147689076913,0.255,0.239,1
"APOL6",0.82763430595118,0.214791098293913,0.17,0.156,1
"BST1",0.82763430595118,0.213595473099289,0.17,0.156,1
"KLB",0.82763430595118,0.213595473099289,0.17,0.156,1
"KDR",0.82763430595118,0.213595473099289,0.17,0.156,1
"ARMC12",0.830176958265741,0.76079781881754,0.043,0.037,1
"AL133342.1",0.830351682204342,-0.178662691149034,0.085,0.092,1
"AL035078.1",0.831188389486953,0.325089492216781,0.085,0.073,1
"AL137145.2",0.832414665678526,0.295204198341215,0.021,0.028,1
"CFAP58-DT",0.832414665678526,0.254647804419927,0.021,0.028,1
"AC104758.4",0.832414665678526,0.191535883920084,0.021,0.028,1
"PDCD4-AS1",0.832417972334449,0.152594036551971,0.383,0.33,1
"CEACAM1",0.833108130765243,0.109258813284553,0.404,0.385,1
"AL139246.3",0.833439283966952,0.406240551041685,0.064,0.055,1
"RBP7",0.833439283966952,0.406240551041685,0.064,0.055,1
"AC118553.1",0.833439283966952,0.406240551041685,0.064,0.055,1
"AC239803.3",0.833439283966952,0.406240551041685,0.064,0.055,1
"SEMA3G",0.833439283966952,0.406240551041685,0.064,0.055,1
"PLS1",0.833439283966952,0.406240551041685,0.064,0.055,1
"HSPA1L",0.833439283966952,0.406240551041685,0.064,0.055,1
"AC004918.1",0.833439283966952,0.406240551041685,0.064,0.055,1
"AC036214.1",0.833439283966952,0.406240551041685,0.064,0.055,1
"AP003696.1",0.833439283966952,0.406240551041685,0.064,0.055,1
"GNG10",0.833439283966952,0.406240551041685,0.064,0.055,1
"LINC02547",0.833439283966952,0.406240551041685,0.064,0.055,1
"SPERT",0.833439283966952,0.406240551041685,0.064,0.055,1
"SQOR",0.833439283966952,0.406240551041685,0.064,0.055,1
"PLIN1",0.833439283966952,0.406240551041685,0.064,0.055,1
"MTRNR2L4",0.833439283966952,0.406240551041685,0.064,0.055,1
"AC009021.1",0.833439283966952,0.406240551041685,0.064,0.055,1
"MYLPF",0.833439283966952,0.406240551041685,0.064,0.055,1
"TOM1L1",0.833439283966952,0.406240551041685,0.064,0.055,1
"AC132872.3",0.833439283966952,0.406240551041685,0.064,0.055,1
"CCDC114",0.833439283966952,0.406240551041685,0.064,0.055,1
"FILIP1",0.836250418741171,0.193369341068844,0.149,0.147,1
"LOX",0.836759867844041,0.112960808101757,0.298,0.266,1
"IGIP",0.838470625661671,0.186944511929884,0.362,0.312,1
"AC019186.1",0.839227736118493,0.623061722520098,0.043,0.037,1
"IBSP",0.841348163247882,0.197502379925801,0.064,0.073,1
"AC007613.1",0.843437338543421,0.755588152078977,0.021,0.028,1
"USP43",0.844341517491002,0.272048622576227,0.106,0.092,1
"ARHGAP27",0.844533200889396,0.12613263184895,0.319,0.303,1
"PRAM1",0.844533200889396,0.12613263184895,0.319,0.303,1
"CASP4",0.845316780507164,0.152696736089531,0.553,0.495,1
"TSPAN18",0.851167195003678,0.116288099094576,0.702,0.624,1
"AC005229.4",0.854208443348406,0.16815618790402,0.553,0.477,1
"AL356258.1",0.85565592714651,0.213595473099289,0.149,0.138,1
"GALNT6",0.85565592714651,0.213595473099289,0.149,0.138,1
"AC084782.1",0.85565592714651,0.213595473099289,0.149,0.138,1
"AC009148.1",0.85565592714651,0.213595473099289,0.149,0.138,1
"B3GALT1",0.855883804452907,0.355466051329443,0.064,0.055,1
"MTRNR2L6",0.855883804452907,0.254922077732052,0.064,0.055,1
"CPA4",0.864955986269089,0.143202762713215,0.255,0.22,1
"AC012485.3",0.865570946029196,0.225783170983632,0.149,0.128,1
"AL805961.2",0.866503250185712,0.476629878933083,0.043,0.037,1
"AL139424.1",0.866503250185712,0.476629878933083,0.043,0.037,1
"DCDC2B",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC104458.1",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC239803.2",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC239803.1",0.866503250185712,0.476629878933083,0.043,0.037,1
"RIIAD1",0.866503250185712,0.476629878933083,0.043,0.037,1
"MAP3K21",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC078795.3",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC007620.3",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC097460.1",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC080188.1",0.866503250185712,0.476629878933083,0.043,0.037,1
"TRIML2",0.866503250185712,0.476629878933083,0.043,0.037,1
"BASP1-AS1",0.866503250185712,0.476629878933083,0.043,0.037,1
"SERF1B",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC010245.1",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC025188.1",0.866503250185712,0.476629878933083,0.043,0.037,1
"LTB",0.866503250185712,0.476629878933083,0.043,0.037,1
"C6orf141",0.866503250185712,0.476629878933083,0.043,0.037,1
"AL355312.4",0.866503250185712,0.476629878933083,0.043,0.037,1
"AL390955.2",0.866503250185712,0.476629878933083,0.043,0.037,1
"HOXA9",0.866503250185712,0.476629878933083,0.043,0.037,1
"IGBP1-AS1",0.866503250185712,0.476629878933083,0.043,0.037,1
"IL13RA2",0.866503250185712,0.476629878933083,0.043,0.037,1
"MAGEA2B",0.866503250185712,0.476629878933083,0.043,0.037,1
"AF131216.1",0.866503250185712,0.476629878933083,0.043,0.037,1
"INTS9-AS1",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC087623.2",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC010834.2",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC012213.2",0.866503250185712,0.476629878933083,0.043,0.037,1
"AL592463.1",0.866503250185712,0.476629878933083,0.043,0.037,1
"SYT8",0.866503250185712,0.476629878933083,0.043,0.037,1
"GLYAT",0.866503250185712,0.476629878933083,0.043,0.037,1
"TMEM45B",0.866503250185712,0.476629878933083,0.043,0.037,1
"ZNF365",0.866503250185712,0.476629878933083,0.043,0.037,1
"LINC02408",0.866503250185712,0.476629878933083,0.043,0.037,1
"RAD9B",0.866503250185712,0.476629878933083,0.043,0.037,1
"KL",0.866503250185712,0.476629878933083,0.043,0.037,1
"AL136038.5",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC100830.2",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC106820.5",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC138894.1",0.866503250185712,0.476629878933083,0.043,0.037,1
"AC106782.2",0.866503250185712,0.476629878933083,0.043,0.037,1
"ZMYND15",0.866503250185712,0.476629878933083,0.043,0.037,1
"C17orf113",0.866503250185712,0.476629878933083,0.043,0.037,1
"AL161938.1",0.866503250185712,0.476629878933083,0.043,0.037,1
"AP000255.1",0.866503250185712,0.476629878933083,0.043,0.037,1
"ABCA2",0.867918283654108,0.206470570221625,0.489,0.413,1
"HIVEP1",0.868014749469091,0.111974589253488,0.957,0.872,1
"BAIAP2L2",0.868049459837213,0.176079974606529,0.106,0.092,1
"SYCP2L",0.869582080605517,0.120486068707808,0.298,0.284,1
"SPAAR",0.870913031011759,0.255366290859649,0.064,0.055,1
"AC092171.3",0.871081107008925,0.152216734030991,0.213,0.211,1
"MTMR1",0.871724917125394,0.113044496199572,0.809,0.734,1
"RTN4R",0.87263267294874,0.107177713399565,0.468,0.45,1
"CMKLR1",0.87393180695645,0.11297399132404,0.234,0.22,1
"ACAT2",0.879676932446283,0.106245999726304,0.383,0.459,1
"CCDC194",0.880329283506428,0.149465135679573,0.213,0.202,1
"GPD1L",0.880601938233568,0.118285016930093,0.234,0.239,1
"PTCHD1",0.880999683427661,0.126057036455494,0.298,0.284,1
"TP53INP2",0.882825080998181,0.205974431146637,0.681,0.578,1
"FPGT-TNNI3K",0.886455450547555,0.213595473099289,0.128,0.119,1
"AL049871.1",0.886455450547555,0.213595473099289,0.128,0.119,1
"TNFAIP1",0.888884773293452,0.152994534705584,0.851,0.761,1
"SH3RF3",0.895706073369714,0.272232059013713,0.809,0.661,1
"HFM1",0.895710474318013,0.114059799548375,0.277,0.266,1
"AC055811.3",0.895710474318013,0.114059799548374,0.277,0.266,1
"LRP4",0.895949694545177,0.104744170913597,0.255,0.239,1
"CALML4",0.896135090478672,0.23274689021039,0.064,0.073,1
"CHST7",0.896649354137209,0.90462358387102,0.021,0.018,1
"AC109460.2",0.896649354137209,0.711310785265939,0.021,0.018,1
"KCNK12",0.896649354137209,0.667900801873733,0.021,0.018,1
"IDNK",0.897385226666047,0.145193069758447,0.298,0.275,1
"RPS5",0.898571999521016,0.132141667622526,1,1,1
"XIRP1",0.902904928045956,-0.107205214152432,0.17,0.165,1
"BIK",0.903113774203671,0.294984209259676,0.043,0.037,1
"RHAG",0.903113774203671,-0.139651253746568,0.043,0.037,1
"CCP110",0.903939526644949,0.18946796400559,0.851,0.706,1
"ASPN",0.907000469610556,-0.716430473701033,0.298,0.275,1
"ACTR3C",0.909360371259257,0.143206145207891,0.191,0.183,1
"DOK2",0.909360371259257,0.143206145207891,0.191,0.183,1
"ADIRF",0.909508680693137,0.667226007774012,0.021,0.018,1
"DIABLO",0.909508680693137,0.65210378229229,0.021,0.018,1
"AC130343.2",0.909508680693137,0.633599078545407,0.021,0.018,1
"AL627309.1",0.909508680693137,0.628632972378132,0.021,0.018,1
"CCDC27",0.909508680693137,0.628632972378132,0.021,0.018,1
"AL662907.3",0.909508680693137,0.628632972378132,0.021,0.018,1
"SSBP3-AS1",0.909508680693137,0.628632972378132,0.021,0.018,1
"GSTM5",0.909508680693137,0.628632972378132,0.021,0.018,1
"PKLR",0.909508680693137,0.628632972378132,0.021,0.018,1
"LINC01132",0.909508680693137,0.628632972378132,0.021,0.018,1
"SH2D6",0.909508680693137,0.628632972378132,0.021,0.018,1
"AC009237.15",0.909508680693137,0.628632972378132,0.021,0.018,1
"AC012360.1",0.909508680693137,0.628632972378132,0.021,0.018,1
"STEAP3-AS1",0.909508680693137,0.628632972378132,0.021,0.018,1
"AC073050.1",0.909508680693137,0.628632972378132,0.021,0.018,1
"AC093388.1",0.909508680693137,0.628632972378132,0.021,0.018,1
"AC104823.1",0.909508680693137,0.628632972378132,0.021,0.018,1
"AC105760.1",0.909508680693137,0.628632972378132,0.021,0.018,1
"AC084035.1",0.909508680693137,0.628632972378132,0.021,0.018,1
"SLC26A1",0.909508680693137,0.628632972378132,0.021,0.018,1
"FAM47E",0.909508680693137,0.628632972378132,0.021,0.018,1
"ANKRD55",0.909508680693137,0.628632972378132,0.021,0.018,1
"ACTBL2",0.909508680693137,0.628632972378132,0.021,0.018,1
"HCG17",0.909508680693137,0.628632972378132,0.021,0.018,1
"VWA7",0.909508680693137,0.628632972378132,0.021,0.018,1
"MAPK13",0.909508680693137,0.628632972378132,0.021,0.018,1
"AL353596.1",0.909508680693137,0.628632972378132,0.021,0.018,1
"DACT2",0.909508680693137,0.628632972378132,0.021,0.018,1
"UPK3B",0.909508680693137,0.628632972378132,0.021,0.018,1
